Time[ms];pwmL[us];curL[mA];volL[mV];pwmR[us];curR[mA];volR[mV];strini[uint10]
756618;1612;21;7432;1380;20;7416;12
756668;1612;21;7432;1380;20;7416;7
756718;1616;21;7432;1388;20;7416;7
756768;1612;21;7432;1384;20;7416;11
756818;1612;21;7432;1388;20;7416;12
756868;1612;21;7432;1388;20;7416;9
756918;1612;21;7432;1384;20;7416;7
756968;1612;21;7432;1384;20;7416;7
757018;1612;21;7432;1384;20;7416;12
757068;1612;21;7432;1384;20;7416;12
757118;1612;21;7432;1384;20;7416;7
757168;1616;21;7432;1388;20;7416;6
757218;1612;21;7432;1384;20;7416;12
757268;1608;21;7432;1384;20;7416;12
757318;1612;21;7432;1392;20;7416;7
757368;1612;21;7432;1384;20;7416;6
757419;1608;21;7432;1388;20;7416;10
757469;1612;21;7432;1384;20;7416;12
757519;1612;21;7432;1384;20;7416;8
757569;1612;21;7432;1384;20;7416;7
757619;1612;21;7432;1384;20;7416;6
757669;1608;21;7432;1384;20;7416;7
757719;1612;21;7432;1384;20;7416;7
757769;1608;21;7432;1388;20;7416;7
757819;1612;21;7432;1380;20;7416;7
757869;1612;21;7432;1388;20;7416;6
757919;1612;21;7432;1380;20;7416;12
757969;1608;21;7432;1384;20;7416;7
758019;1616;21;7432;1384;20;7416;7
758069;1616;21;7432;1380;20;7416;11
758119;1616;21;7432;1388;20;7416;12
758169;1612;21;7432;1384;20;7416;8
758219;1612;21;7432;1380;20;7416;7
758269;1612;21;7432;1388;20;7416;7
758319;1612;21;7432;1384;20;7416;12
758369;1612;21;7432;1388;20;7416;12
758419;1608;21;7432;1388;20;7416;6
758469;1612;21;7432;1384;20;7416;6
758519;1608;21;7432;1380;20;7416;11
758569;1612;21;7432;1384;20;7416;12
758619;1612;21;7432;1384;20;7416;8
758669;1612;21;7432;1388;20;7416;7
758719;1608;21;7432;1388;20;7416;7
758769;1612;21;7432;1388;20;7416;12
758819;1612;21;7432;1388;20;7416;12
758870;1616;21;7432;1392;20;7416;7
758920;1612;21;7432;1388;20;7416;6
758970;1612;21;7432;1380;20;7416;7
759020;1616;21;7432;1384;20;7416;6
759070;1616;21;7432;1384;20;7416;6
759120;1616;21;7432;1384;20;7416;7
759170;1612;21;7432;1384;20;7416;7
759220;1612;21;7432;1388;20;7416;9
759270;1612;21;7432;1384;20;7416;8
759320;1612;21;7432;1384;20;7416;6
759370;1616;21;7432;1388;20;7416;7
759420;1612;21;7432;1384;20;7416;12
759470;1612;21;7432;1388;20;7416;12
759520;1604;21;7432;1388;20;7416;7
759570;1612;21;7432;1384;20;7416;6
759620;1612;21;7432;1388;20;7416;12
759670;1608;21;7432;1380;20;7416;12
759720;1612;21;7432;1384;20;7416;7
759770;1612;21;7432;1388;20;7416;7
759820;1612;21;7432;1384;20;7416;11
759870;1616;21;7432;1388;20;7416;12
759920;1616;21;7432;1388;20;7416;8
759970;1616;21;7432;1380;20;7416;7
760020;1612;21;7432;1384;20;7416;6
760070;1616;21;7432;1384;20;7416;12
760120;1612;21;7432;1388;20;7416;12
760170;1612;21;7432;1388;20;7416;7
760220;1608;21;7432;1384;20;7416;6
760270;1608;21;7432;1384;20;7416;7
760320;1616;21;7432;1388;20;7416;6
760370;1616;21;7432;1384;20;7416;7
760420;1616;21;7432;1380;20;7416;7
760470;1612;21;7432;1388;20;7416;6
760520;1612;21;7432;1384;20;7416;9
760570;1616;21;7432;1384;20;7416;12
760620;1608;21;7432;1384;20;7416;7
760670;1612;21;7432;1388;20;7416;7
760720;1612;21;7432;1384;20;7416;12
760770;1612;21;7432;1384;20;7416;12
760820;1612;21;7432;1384;20;7416;7
760870;1612;21;7432;1384;20;7416;7
760920;1612;21;7432;1384;20;7416;10
760970;1612;21;7432;1384;20;7416;12
761020;1612;21;7432;1388;20;7416;8
761070;1612;21;7432;1384;20;7416;7
761120;1612;21;7432;1384;20;7416;7
761170;1612;21;7432;1384;20;7416;12
761220;1612;21;7432;1388;20;7416;12
761270;1612;21;7432;1384;20;7416;7
761320;1612;21;7432;1380;20;7416;7
761370;1612;21;7432;1384;20;7416;11
761420;1612;21;7432;1388;20;7416;12
761470;1612;21;7432;1388;20;7416;8
761520;1608;21;7432;1384;20;7416;7
761570;1612;21;7432;1384;20;7416;7
761620;1608;21;7432;1380;20;7416;6
761670;1612;21;7432;1380;20;7416;7
761720;1612;21;7432;1388;20;7416;7
761771;1612;21;7432;1380;20;7416;7
761821;1616;21;7432;1384;20;7416;7
761871;1612;21;7432;1384;20;7416;12
761921;1612;21;7432;1384;20;7416;7
761971;1616;21;7432;1384;20;7416;7
762021;1612;21;7432;1384;20;7416;11
762071;1612;21;7432;1388;20;7416;12
762121;1612;21;7432;1384;20;7416;8
762171;1616;21;7432;1384;20;7416;7
762221;1612;21;7432;1388;20;7416;6
762271;1612;21;7432;1388;20;7416;12
762321;1612;21;7432;1384;20;7416;12
762371;1612;21;7432;1388;20;7416;7
762421;1612;21;7432;1384;20;7416;7
762471;1612;21;7432;1388;20;7416;12
762521;1612;21;7432;1388;20;7416;12
762571;1616;21;7432;1384;20;7416;7
762621;1612;21;7432;1384;20;7416;7
762671;1612;21;7432;1384;20;7416;11
762721;1612;21;7432;1396;20;7416;12
762771;1612;21;7432;1388;20;7416;8
762821;1616;21;7432;1384;20;7416;7
762871;1612;21;7432;1384;20;7416;7
762921;1612;21;7432;1388;20;7416;7
762971;1612;21;7432;1380;20;7416;6
763021;1612;21;7432;1380;20;7416;7
763071;1616;21;7432;1388;20;7416;6
763121;1612;21;7432;1384;20;7416;7
763171;1616;21;7432;1388;20;7416;12
763222;1616;21;7432;1388;20;7416;8
763272;1612;21;7432;1384;20;7416;6
763322;1612;21;7432;1384;20;7416;7
763372;1612;21;7432;1384;20;7416;12
763422;1612;21;7432;1384;20;7416;12
763472;1608;21;7432;1388;20;7416;7
763522;1616;21;7432;1388;20;7416;6
763572;1612;21;7432;1384;20;7416;12
763622;1612;21;7432;1380;20;7416;12
763672;1612;21;7432;1384;20;7416;7
763722;1612;21;7432;1384;20;7416;7
763772;1616;21;7432;1384;20;7416;11
763822;1612;21;7432;1384;20;7416;12
763872;1612;21;7432;1384;20;7416;8
763922;1608;21;7432;1384;20;7416;7
763972;1612;21;7432;1384;20;7416;6
764022;1612;21;7432;1388;20;7416;12
764072;1612;21;7432;1384;20;7416;12
764122;1612;21;7432;1384;20;7416;7
764172;1612;21;7432;1384;20;7416;7
764222;1612;21;7432;1388;20;7416;7
764272;1612;21;7432;1384;20;7416;7
764322;1612;21;7432;1388;20;7416;7
764372;1608;21;7432;1388;20;7416;7
764422;1612;21;7432;1384;20;7416;8
764472;1616;21;7432;1388;20;7416;9
764522;1616;21;7432;1388;20;7416;12
764572;1612;21;7432;1380;20;7416;7
764622;1616;21;7432;1384;20;7416;7
764672;1612;21;7432;1384;20;7416;12
764722;1608;21;7432;1380;20;7416;12
764772;1616;21;7432;1388;20;7416;6
764822;1612;21;7432;1388;20;7416;6
764872;1608;21;7432;1388;20;7416;11
764922;1612;21;7432;1384;20;7416;12
764972;1612;21;7432;1384;20;7416;8
765022;1608;21;7432;1388;20;7416;6
765072;1608;21;7432;1388;20;7416;6
765122;1616;21;7432;1384;20;7416;11
765172;1608;21;7432;1384;20;7416;12
765222;1612;21;7432;1388;20;7416;6
765272;1612;21;7432;1380;20;7416;7
765322;1612;21;7432;1384;20;7416;12
765372;1608;21;7432;1384;20;7416;12
765422;1608;21;7432;1384;20;7416;7
765472;1612;21;7432;1384;20;7416;7
765522;1612;21;7432;1384;20;7416;6
765572;1612;21;7432;1388;20;7416;7
765622;1608;21;7432;1384;20;7416;7
765672;1612;21;7432;1384;20;7416;7
765722;1612;21;7432;1384;20;7416;7
765772;1608;21;7432;1388;20;7416;7
765822;1612;21;7432;1384;20;7416;12
765872;1612;21;7432;1384;20;7416;7
765922;1612;21;7432;1388;20;7416;6
765972;1612;21;7432;1388;20;7416;10
766022;1612;21;7432;1384;20;7416;12
766072;1612;21;7432;1384;20;7416;8
766123;1612;21;7432;1384;20;7416;6
766173;1608;21;7432;1388;20;7416;7
766223;1616;21;7432;1384;20;7416;12
766273;1612;21;7432;1388;20;7416;12
766323;1616;21;7432;1388;20;7416;6
766373;1616;21;7432;1384;20;7416;7
766423;1608;21;7432;1380;20;7416;11
766473;1608;21;7432;1388;20;7416;12
766523;1612;21;7432;1388;20;7416;6
766573;1612;21;7432;1388;20;7416;7
766623;1608;21;7432;1384;20;7416;11
766673;1616;21;7432;1384;20;7416;12
766723;1616;21;7432;1388;20;7416;8
766773;1616;21;7432;1384;20;7416;7
766823;1612;21;7432;1388;20;7416;7
766873;1612;21;7432;1384;20;7416;7
766923;1612;21;7432;1384;20;7416;6
766973;1616;21;7432;1388;20;7416;7
767023;1616;21;7432;1388;20;7416;7
767073;1616;21;7432;1388;20;7416;7
767123;1612;21;7432;1384;20;7416;12
767173;1616;21;7432;1384;20;7416;7
767223;1612;21;7432;1388;20;7416;7
767273;1616;21;7432;1388;20;7416;11
767323;1612;21;7432;1388;20;7416;12
767373;1612;21;7432;1388;20;7416;8
767423;1616;21;7432;1384;20;7416;7
767473;1612;21;7432;1384;20;7416;7
767523;1612;21;7432;1384;20;7416;12
767574;1616;21;7432;1384;20;7416;12
767624;1616;21;7432;1384;20;7416;7
767674;1616;21;7432;1384;20;7416;7
767724;1616;21;7432;1388;20;7416;10
767774;1612;21;7432;1388;20;7416;12
767824;1612;21;7432;1388;20;7416;8
767874;1608;21;7432;1384;20;7416;7
767924;1612;21;7432;1384;20;7416;7
767974;1608;21;7432;1388;20;7416;12
768024;1612;21;7432;1384;20;7416;12
768074;1612;21;7432;1388;20;7416;7
768124;1612;21;7432;1384;20;7416;6
768174;1616;21;7432;1384;20;7416;6
768224;1612;21;7432;1384;20;7416;7
768274;1608;21;7432;1384;20;7416;7
768324;1608;21;7432;1388;20;7416;7
768374;1612;21;7432;1380;20;7416;6
768424;1612;21;7432;1388;20;7416;9
768474;1612;21;7432;1384;20;7416;8
768524;1612;21;7432;1384;20;7416;7
768574;1608;21;7432;1380;20;7416;6
768624;1608;21;7432;1388;20;7416;12
768674;1612;21;7432;1384;20;7416;12
768724;1616;21;7432;1380;20;7416;7
768774;1612;21;7432;1388;20;7416;6
768824;1612;21;7432;1384;20;7416;11
768874;1608;21;7432;1384;20;7416;12
768924;1612;21;7432;1384;20;7416;8
768974;1608;21;7432;1384;20;7416;6
769024;1612;21;7432;1384;20;7416;6
769074;1612;21;7432;1384;20;7416;12
769124;1612;21;7432;1388;20;7416;12
769174;1616;21;7432;1384;20;7416;6
769224;1616;21;7432;1388;20;7416;6
769274;1612;21;7432;1388;20;7416;11
769324;1616;21;7432;1384;20;7416;12
769374;1612;21;7432;1384;20;7416;8
769424;1612;21;7432;1388;20;7416;7
769474;1612;21;7432;1384;20;7416;7
769524;1608;21;7432;1388;20;7416;6
769574;1612;21;7432;1384;20;7416;7
769624;1616;21;7432;1388;20;7416;6
769674;1612;21;7432;1384;20;7416;6
769724;1612;21;7432;1384;20;7416;9
769774;1612;21;7432;1384;20;7416;12
769824;1612;21;7432;1384;20;7416;6
769874;1612;21;7432;1384;20;7416;6
769924;1612;21;7432;1388;20;7416;12
769974;1612;21;7432;1384;20;7416;12
770024;1612;21;7432;1384;20;7416;6
770074;1612;21;7432;1384;20;7416;7
770124;1612;21;7432;1388;20;7416;11
770174;1612;21;7432;1388;20;7416;12
770224;1612;21;7432;1388;20;7416;8
770274;1612;21;7432;1388;20;7416;6
770324;1612;21;7432;1384;20;7416;7
770374;1612;21;7432;1380;20;7416;12
770424;1612;21;7432;1388;20;7416;12
770475;1616;21;7432;1388;20;7416;7
770525;1616;21;7432;1384;20;7416;7
770575;1616;21;7432;1380;20;7416;11
770625;1612;21;7432;1388;20;7416;12
770675;1612;21;7432;1388;20;7416;8
770725;1608;21;7432;1384;20;7416;7
770775;1612;21;7432;1384;20;7416;7
770825;1616;21;7432;1388;20;7416;6
770875;1616;21;7432;1384;20;7416;7
770925;1612;21;7432;1388;20;7416;7
770975;1612;21;7432;1384;20;7416;7
771025;1612;21;7432;1384;20;7416;6
771075;1612;21;7432;1384;20;7416;12
771125;1616;21;7432;1388;20;7416;7
771175;1616;21;7432;1388;20;7416;6
771225;1612;21;7432;1384;20;7416;11
771275;1616;21;7432;1388;20;7416;12
771325;1612;21;7432;1384;20;7416;8
771375;1612;21;7432;1384;20;7416;7
771425;1616;21;7432;1388;20;7416;7
771475;1608;21;7432;1388;20;7416;11
771525;1612;21;7432;1388;20;7416;12
771575;1616;21;7432;1384;20;7416;6
771625;1612;21;7432;1384;20;7416;6
771675;1612;21;7432;1384;20;7416;11
771725;1616;21;7432;1384;20;7416;12
771775;1616;21;7432;1384;20;7416;8
771825;1612;21;7432;1384;20;7416;7
771875;1612;21;7432;1384;20;7416;7
771926;1612;21;7432;1388;20;7416;12
771976;1612;21;7432;1384;20;7416;8
772026;1616;21;7432;1384;20;7416;7
772076;1612;21;7432;1384;20;7416;7
772126;1608;21;7432;1388;20;7416;7
772176;1612;21;7432;1380;20;7416;7
772226;1612;21;7432;1384;20;7416;6
772276;1612;21;7432;1384;20;7416;7
772326;1612;21;7432;1384;20;7416;7
772376;1612;21;7432;1384;20;7416;12
772426;1612;21;7432;1388;20;7416;8
772476;1612;21;7432;1388;20;7416;7
772526;1612;21;7432;1388;20;7416;6
772576;1612;21;7432;1384;20;7416;12
772626;1612;21;7432;1384;20;7416;12
772676;1616;21;7432;1388;20;7416;7
772726;1616;21;7432;1388;20;7416;7
772776;1616;21;7432;1380;20;7416;12
772826;1608;21;7432;1380;20;7416;12
772876;1616;21;7432;1384;20;7416;7
772926;1612;21;7432;1388;20;7416;7
772976;1616;21;7432;1380;20;7416;10
773026;1616;21;7432;1384;20;7416;12
773076;1616;21;7432;1384;20;7416;8
773126;1612;21;7432;1384;20;7416;7
773176;1612;21;7432;1388;20;7416;6
773226;1612;21;7432;1384;20;7416;11
773276;1616;21;7432;1384;20;7416;12
773326;1612;21;7432;1384;20;7416;7
773376;1616;21;7432;1388;20;7416;7
773426;1612;21;7432;1388;20;7416;6
773476;1612;21;7432;1384;20;7416;7
773526;1612;21;7432;1388;20;7416;6
773576;1612;21;7432;1384;20;7416;7
773626;1608;21;7432;1384;20;7416;7
773676;1612;21;7432;1384;20;7416;9
773726;1612;21;7432;1388;20;7416;12
773776;1608;21;7432;1384;20;7416;6
773826;1612;21;7432;1384;20;7416;6
773876;1612;21;7432;1388;20;7416;12
773926;1612;21;7432;1388;20;7416;12
773976;1612;21;7432;1384;20;7416;7
774026;1612;21;7432;1384;20;7416;6
774076;1612;21;7432;1388;20;7416;10
774126;1612;21;7432;1380;20;7416;12
774176;1612;21;7432;1384;20;7416;8
774226;1612;21;7432;1380;20;7416;7
774276;1612;21;7432;1388;20;7416;6
774326;1616;21;7432;1388;20;7416;12
774376;1612;21;7432;1384;20;7416;12
774426;1616;21;7432;1384;20;7416;7
774476;1612;21;7432;1384;20;7416;7
774526;1612;21;7432;1384;20;7416;12
774576;1616;21;7432;1384;20;7416;12
774626;1608;21;7432;1388;20;7416;7
774676;1616;21;7432;1388;20;7416;7
774726;1612;21;7432;1384;20;7416;6
774776;1612;21;7432;1384;20;7416;7
774827;1620;21;7432;1384;20;7416;6
774877;1616;21;7432;1384;20;7416;7
774927;1612;21;7432;1388;20;7416;7
774977;1608;21;7432;1388;20;7416;7
775027;1612;21;7432;1384;20;7416;12
775077;1616;21;7432;1384;20;7416;7
775127;1616;21;7432;1388;20;7416;7
775177;1612;21;7432;1388;20;7416;11
775227;1608;21;7432;1384;20;7416;12
775277;1616;21;7432;1384;20;7416;8
775327;1612;21;7432;1384;20;7416;6
775377;1612;21;7432;1384;20;7416;7
775427;1612;21;7432;1384;20;7416;12
775477;1616;21;7432;1384;20;7416;12
775527;1616;21;7432;1380;20;7416;7
775577;1612;21;7432;1384;20;7416;7
775627;1612;21;7432;1384;20;7416;12
775677;1612;21;7432;1388;20;7416;12
775727;1612;21;7432;1384;20;7416;7
775777;1612;21;7432;1384;20;7416;6
775827;1612;21;7432;1392;20;7416;10
775877;1612;21;7432;1388;20;7416;12
775927;1612;21;7432;1380;20;7416;8
775977;1616;21;7432;1384;20;7416;7
776027;1612;21;7432;1388;20;7416;7
776077;1608;21;7432;1384;20;7416;7
776127;1612;21;7432;1388;20;7416;6
776177;1612;21;7432;1388;20;7416;6
776227;1608;21;7432;1380;20;7416;7
776278;1616;21;7432;1388;20;7416;7
776328;1608;21;7432;1380;20;7416;12
776378;1608;21;7432;1380;20;7416;8
776428;1612;21;7432;1384;20;7416;7
776478;1612;21;7432;1384;20;7416;7
776528;1608;21;7432;1388;20;7416;12
776578;1616;21;7432;1384;20;7416;12
776628;1616;21;7432;1384;20;7416;6
776678;1616;21;7432;1384;20;7416;7
776728;1612;21;7432;1384;20;7416;12
776778;1608;21;7432;1384;20;7416;12
776828;1612;21;7432;1384;20;7416;8
776878;1612;21;7432;1388;20;7416;6
776928;1616;21;7432;1388;20;7416;11
776978;1612;21;7432;1392;20;7416;12
777028;1612;21;7432;1384;20;7416;8
777078;1616;21;7432;1384;20;7416;7
777128;1616;21;7432;1384;20;7416;6
777178;1612;21;7432;1384;20;7416;12
777228;1612;21;7432;1384;20;7416;12
777278;1612;21;7432;1388;20;7416;7
777328;1612;21;7432;1388;20;7416;7
777378;1612;21;7432;1384;20;7416;7
777428;1612;21;7432;1384;20;7416;6
777478;1608;21;7432;1380;20;7416;6
777528;1608;21;7432;1380;20;7416;6
777578;1612;21;7432;1384;20;7416;6
777628;1612;21;7432;1380;20;7416;9
777678;1612;21;7432;1388;20;7416;8
777728;1612;21;7432;1388;20;7416;7
777778;1612;21;7432;1384;20;7416;7
777828;1612;21;7432;1384;20;7416;12
777878;1616;21;7432;1384;20;7416;12
777928;1612;21;7432;1388;20;7416;7
777978;1612;21;7432;1384;20;7416;7
778028;1612;21;7432;1388;20;7416;11
778078;1608;21;7432;1384;20;7416;12
778128;1612;21;7432;1384;20;7416;8
778178;1608;21;7432;1388;20;7416;7
778228;1608;21;7432;1388;20;7416;7
778278;1612;21;7432;1388;20;7416;12
778328;1612;21;7432;1384;20;7416;12
778378;1616;21;7432;1384;20;7416;6
778428;1612;21;7432;1384;20;7416;7
778478;1612;21;7432;1388;20;7416;12
778528;1612;21;7432;1384;20;7416;12
778578;1612;21;7432;1384;20;7416;7
778628;1612;21;7432;1384;20;7416;7
778678;1612;21;7432;1388;20;7416;7
778728;1612;21;7432;1384;20;7416;7
778778;1612;21;7432;1388;20;7416;6
778828;1612;21;7432;1380;20;7416;6
778878;1612;21;7432;1388;20;7416;6
778928;1612;21;7432;1388;20;7416;6
778978;1612;21;7432;1384;20;7416;12
779028;1616;21;7432;1388;20;7416;7
779078;1612;21;7432;1384;20;7416;7
779128;1608;21;7432;1384;20;7416;11
779179;1616;21;7432;1388;20;7416;12
779229;1608;21;7432;1388;20;7416;8
779279;1612;21;7432;1392;20;7416;6
779329;1612;21;7432;1388;20;7416;11
779379;1612;21;7432;1384;20;7416;12
779429;1616;21;7432;1388;20;7416;8
779479;1616;21;7432;1388;20;7416;7
779529;1612;21;7432;1388;20;7416;6
779579;1612;21;7432;1384;20;7416;12
779629;1616;21;7432;1384;20;7416;12
779679;1616;21;7432;1384;20;7416;7
779729;1612;21;7432;1388;20;7416;7
779779;1612;21;7432;1384;20;7416;10
779829;1612;21;7432;1388;20;7416;12
779879;1612;21;7432;1384;20;7416;7
779929;1616;21;7432;1384;20;7416;6
779979;1612;21;7432;1384;20;7416;6
780029;1608;21;7432;1388;20;7416;7
780079;1612;21;7432;1384;20;7416;6
780129;1612;21;7432;1380;20;7416;6
780179;1616;21;7432;1388;20;7416;7
780229;1608;21;7432;1392;20;7416;7
780279;1612;21;7432;1384;20;7416;12
780329;1612;21;7432;1388;20;7416;7
780379;1612;21;7432;1376;20;7416;7
780429;1616;21;7432;1384;20;7416;11
780479;1612;21;7432;1384;20;7416;12
780529;1612;21;7432;1384;20;7416;8
780579;1612;21;7432;1388;20;7416;6
780630;1612;21;7432;1388;20;7416;6
780680;1608;21;7432;1384;20;7416;12
780730;1612;21;7432;1388;20;7416;12
780780;1608;21;7432;1388;20;7416;7
780830;1612;21;7432;1380;20;7416;6
780880;1612;21;7432;1380;20;7416;11
780930;1608;21;7432;1384;20;7416;12
780980;1612;21;7432;1388;20;7416;8
781030;1612;21;7432;1384;20;7416;6
781080;1608;21;7432;1384;20;7416;6
781130;1612;21;7432;1384;20;7416;12
781180;1612;21;7432;1388;20;7416;12
781230;1612;21;7432;1384;20;7416;7
781280;1612;21;7432;1384;20;7416;7
781330;1612;21;7432;1380;20;7416;7
781380;1616;21;7432;1388;20;7416;6
781430;1608;21;7432;1380;20;7416;6
781480;1608;21;7432;1380;20;7416;7
781530;1612;21;7432;1384;20;7416;6
781580;1612;21;7432;1388;20;7416;9
781630;1608;21;7432;1388;20;7416;8
781680;1608;21;7432;1388;20;7416;7
781730;1616;21;7432;1388;20;7416;6
781780;1612;21;7432;1384;20;7416;12
781830;1612;21;7432;1396;20;7416;12
781880;1612;21;7432;1388;20;7416;6
781930;1612;21;7432;1384;20;7416;6
781980;1616;21;7432;1384;20;7416;12
782030;1616;21;7432;1384;20;7416;12
782080;1612;21;7432;1388;20;7416;6
782130;1612;21;7432;1384;20;7416;6
782180;1612;21;7432;1388;20;7416;10
782230;1612;21;7432;1384;20;7416;12
782280;1612;21;7432;1388;20;7416;8
782330;1612;21;7432;1388;20;7416;7
782380;1612;21;7432;1380;20;7416;6
782430;1612;21;7432;1388;20;7416;12
782480;1612;21;7432;1384;20;7416;12
782530;1612;21;7432;1388;20;7416;6
782580;1608;21;7432;1388;20;7416;6
782630;1608;21;7432;1388;20;7416;7
782680;1612;21;7432;1380;20;7416;6
782730;1616;21;7432;1380;20;7416;6
782780;1612;21;7432;1388;20;7416;6
782830;1612;21;7432;1384;20;7416;6
782880;1608;21;7432;1384;20;7416;9
782930;1616;21;7432;1384;20;7416;12
782980;1616;21;7432;1388;20;7416;6
783030;1612;21;7432;1388;20;7416;6
783080;1612;21;7432;1384;20;7416;12
783130;1612;21;7432;1380;20;7416;12
783180;1612;21;7432;1384;20;7416;7
783230;1612;21;7432;1384;20;7416;6
783280;1608;21;7432;1388;20;7416;11
783330;1608;21;7432;1388;20;7416;12
783380;1612;21;7432;1384;20;7416;8
783430;1612;21;7432;1388;20;7416;6
783480;1612;21;7432;1384;20;7416;6
783531;1612;21;7432;1384;20;7416;12
783581;1616;21;7432;1388;20;7416;12
783631;1612;21;7432;1384;20;7416;7
783681;1616;21;7432;1388;20;7416;7
783731;1616;21;7432;1388;20;7416;11
783781;1612;21;7432;1384;20;7416;12
783831;1612;21;7432;1384;20;7416;8
783881;1612;21;7432;1388;20;7416;6
783931;1612;21;7432;1388;20;7416;7
783981;1616;21;7432;1388;20;7416;6
784031;1616;21;7432;1388;20;7416;6
784081;1612;21;7432;1384;20;7416;6
784131;1612;21;7432;1380;20;7416;7
784181;1612;21;7432;1388;20;7416;7
784231;1616;21;7432;1388;20;7416;12
784281;1612;21;7432;1388;20;7416;6
784331;1612;21;7432;1388;20;7416;6
784381;1612;21;7432;1388;20;7416;10
784431;1612;21;7432;1388;20;7416;12
784481;1612;21;7432;1388;20;7416;8
784531;1616;21;7432;1380;20;7416;7
784581;1612;21;7432;1380;20;7416;7
784631;1612;21;7432;1388;20;7416;12
784681;1612;21;7432;1380;20;7416;12
784731;1616;21;7432;1384;20;7416;6
784781;1612;21;7432;1388;20;7416;7
784831;1608;21;7432;1384;20;7416;12
784881;1616;21;7432;1388;20;7416;12
784931;1612;21;7432;1388;20;7416;7
784982;1612;21;7432;1384;20;7416;6
785032;1612;21;7432;1384;20;7416;10
785082;1612;21;7432;1384;20;7416;12
785132;1616;21;7432;1388;20;7416;8
785182;1616;21;7432;1384;20;7416;6
785232;1612;21;7432;1380;20;7416;6
785282;1612;21;7432;1384;20;7416;7
785332;1612;21;7432;1392;20;7416;6
785382;1612;21;7432;1388;20;7416;7
785432;1616;21;7432;1388;20;7416;6
785482;1608;21;7432;1384;20;7416;7
785532;1612;21;7432;1388;20;7416;12
785582;1616;21;7432;1384;20;7416;8
785632;1612;21;7432;1384;20;7416;6
785682;1612;21;7432;1384;20;7416;6
785732;1616;21;7432;1384;20;7416;12
785782;1612;21;7432;1392;20;7416;12
785832;1612;21;7432;1384;20;7416;7
785882;1612;21;7432;1384;20;7416;7
785932;1612;21;7432;1384;20;7416;12
785982;1612;21;7432;1384;20;7416;12
786032;1612;21;7432;1384;20;7416;6
786082;1612;21;7432;1384;20;7416;6
786132;1612;21;7432;1384;20;7416;11
786182;1612;21;7432;1384;20;7416;12
786232;1612;21;7432;1388;20;7416;8
786282;1616;21;7432;1380;20;7416;6
786332;1612;21;7432;1384;20;7416;6
786382;1612;21;7432;1384;20;7416;12
786432;1608;21;7432;1384;20;7416;11
786482;1612;21;7432;1384;20;7416;6
786532;1608;21;7432;1384;20;7416;7
786582;1608;21;7432;1384;20;7416;7
786632;1612;21;7432;1388;20;7416;6
786682;1612;21;7432;1384;20;7416;6
786732;1616;21;7432;1384;20;7416;7
786782;1608;21;7432;1388;20;7416;7
786832;1608;21;7432;1380;20;7416;10
786882;1612;21;7432;1384;20;7416;8
786932;1612;21;7432;1380;20;7416;7
786982;1616;21;7432;1384;20;7416;7
787032;1612;21;7432;1384;20;7416;12
787082;1608;21;7432;1388;20;7416;12
787132;1612;21;7432;1388;20;7416;7
787182;1612;21;7432;1384;20;7416;7
787232;1612;21;7432;1388;20;7416;11
787282;1612;21;7432;1384;20;7416;12
787332;1612;21;7432;1384;20;7416;8
787382;1612;21;7432;1388;20;7416;6
787432;1612;21;7432;1388;20;7416;6
787482;1612;21;7432;1384;20;7416;12
787532;1612;21;7432;1384;20;7416;12
787582;1612;21;7432;1384;20;7416;6
787632;1612;21;7432;1384;20;7416;6
787682;1616;21;7432;1384;20;7416;11
787732;1616;21;7432;1388;20;7416;12
787782;1616;21;7432;1388;20;7416;6
787832;1608;21;7432;1384;20;7416;6
787883;1612;21;7432;1384;20;7416;6
787933;1612;21;7432;1384;20;7416;6
787983;1612;21;7432;1388;20;7416;7
788033;1612;21;7432;1384;20;7416;6
788083;1616;21;7432;1380;20;7416;6
788133;1608;21;7432;1380;20;7416;6
788183;1612;21;7432;1384;20;7416;12
788233;1612;21;7432;1388;20;7416;6
788283;1616;21;7432;1384;20;7416;7
788333;1608;21;7432;1384;20;7416;11
788383;1616;21;7432;1380;20;7416;12
788433;1616;21;7432;1380;20;7416;8
788483;1612;21;7432;1388;20;7416;6
788533;1612;21;7432;1388;20;7416;7
788583;1608;21;7432;1384;20;7416;12
788633;1616;21;7432;1388;20;7416;12
788683;1616;21;7432;1388;20;7416;6
788733;1616;21;7432;1384;20;7416;6
788783;1612;21;7432;1384;20;7416;12
788833;1616;21;7432;1384;20;7416;12
788883;1612;21;7432;1384;20;7416;7
788933;1612;21;7432;1384;20;7416;7
788983;1612;21;7432;1384;20;7416;11
789033;1608;21;7432;1384;20;7416;12
789083;1612;21;7432;1384;20;7416;8
789133;1612;21;7432;1388;20;7416;7
789183;1612;21;7432;1384;20;7416;6
789233;1612;21;7432;1388;20;7416;6
789283;1612;21;7432;1388;20;7416;7
789334;1612;21;7432;1388;20;7416;7
789384;1616;21;7432;1388;20;7416;7
789434;1612;21;7432;1392;20;7416;6
789484;1612;21;7432;1384;20;7416;12
789534;1612;21;7432;1384;20;7416;6
789584;1612;21;7432;1384;20;7416;7
789634;1612;21;7432;1388;20;7416;10
789684;1612;21;7432;1384;20;7416;12
789734;1612;21;7432;1388;20;7416;8
789784;1612;21;7432;1388;20;7416;6
